Sample,X,Y,Z
762,0.211,0.055,-1.000
763,-0.184,-0.020,-0.988
764,-0.145,-0.238,-0.875
765,0.195,0.219,-0.984
766,-0.184,-0.223,-1.074
767,-0.215,-0.207,-1.188
768,0.262,0.320,-1.090
769,-0.027,0.105,-0.941
770,-0.273,0.012,-0.902
771,-0.156,-0.031,-0.945
772,0.105,-0.035,-1.070
773,0.156,0.070,-1.047
774,0.020,0.035,-0.906
775,-0.090,-0.074,-0.848
776,0.008,-0.027,-1.055
777,0.020,-0.156,-1.133
778,-0.254,-0.164,-1.199
779,0.066,0.012,-1.023
780,0.246,0.203,-0.961
781,-0.113,0.074,-1.023
782,-0.316,-0.074,-1.121
783,-0.027,0.125,-1.062
784,-0.027,0.094,-0.867
785,-0.098,-0.012,-0.848
786,0.012,-0.172,-0.875
787,0.238,0.121,-0.949
788,-0.250,-0.125,-1.094
789,-0.449,-0.309,-1.156
790,0.168,0.090,-1.016
791,0.105,0.133,-0.988
792,-0.355,-0.141,-1.035
793,-0.043,0.152,-1.527
794,0.031,0.055,-1.066
795,-0.023,0.012,-0.988
796,0.141,0.184,-0.871
797,0.164,0.090,-0.844
798,-0.289,-0.297,-1.000
799,-0.016,-0.250,-1.164
800,0.270,0.207,-1.203
801,-0.301,-0.262,-1.051
802,-0.051,0.223,-0.906
803,-0.051,-0.055,-0.844
804,-0.281,0.035,-1.117
805,-0.051,-0.152,-1.145
806,0.148,0.285,-1.051
807,0.094,0.047,-0.871
808,0.117,0.172,-0.797
809,-0.078,-0.016,-1.027
810,0.039,-0.371,-1.145
811,0.176,0.102,-1.156
812,-0.293,-0.152,-1.055
813,-0.305,0.043,-0.926
814,-0.066,0.109,-0.855
815,-0.223,0.043,-1.094
816,-0.246,-0.180,-1.055
817,0.102,0.129,-0.965
818,0.176,0.094,-0.816
819,-0.062,-0.055,-0.945
820,0.250,-0.137,-1.102
821,0.332,0.246,-1.121
822,-0.422,-0.328,-1.074
823,-0.242,-0.238,-0.973
824,0.348,0.340,-0.961
825,-0.086,0.098,-0.969
826,-0.789,-0.324,-1.039
827,-0.090,0.062,-1.082
828,0.105,0.199,-1.070
829,-0.023,-0.113,-0.902
830,0.172,0.254,-0.957
831,0.109,-0.199,-0.977
832,0.020,0.023,-1.074
833,0.051,-0.004,-1.066
834,-0.074,-0.055,-1.016
835,0.047,-0.227,-0.914
836,0.332,0.543,-1.035
837,-0.512,-0.414,-1.012
838,-0.473,-0.086,-1.086
839,0.406,0.281,-1.035
840,0.059,0.012,-0.992
841,-0.402,-0.238,-0.945
842,0.156,0.121,-1.012
843,0.059,0.090,-1.129
844,-0.219,-0.258,-1.102
845,0.078,0.215,-1.051
846,0.070,-0.062,-0.816
847,-0.215,0.055,-0.938
848,0.012,-0.047,-0.980
849,-0.008,0.156,-1.070
850,-0.172,-0.195,-1.031
851,-0.055,0.016,-1.008
852,0.125,0.262,-1.000
853,-0.184,-0.266,-0.988
854,0.004,-0.109,-1.027
855,0.289,0.180,-1.125
856,-0.176,-0.219,-1.066
857,-0.086,-0.117,-0.918
858,0.250,0.387,-0.922
859,-0.156,-0.109,-0.887
860,-0.332,-0.254,-1.027
861,0.449,0.188,-1.102
862,-0.051,0.164,-1.176
