Sample,X,Y,Z
753,-0.293,-0.348,-1.055
754,0.180,0.406,-1.051
755,-0.125,0.055,-1.035
756,-0.184,-0.117,-0.863
757,-0.047,0.152,-0.805
758,-0.121,0.031,-1.020
759,-0.156,-0.238,-1.035
760,0.176,0.312,-1.109
761,0.199,-0.082,-1.047
762,-0.102,-0.023,-0.992
763,-0.078,-0.223,-0.906
764,-0.133,-0.117,-1.086
765,0.047,-0.008,-1.258
766,0.098,0.230,-1.074
767,-0.188,0.105,-0.887
768,-0.426,-0.152,-0.832
769,-0.031,-0.027,-0.977
770,0.332,0.105,-1.109
771,0.023,0.148,-1.055
772,-0.094,-0.020,-0.977
773,0.016,0.113,-0.902
774,-0.012,-0.301,-0.977
775,0.012,-0.020,-1.156
776,-0.043,-0.137,-1.176
777,-0.074,0.238,-1.078
778,-0.285,0.168,-0.836
779,-0.191,-0.004,-0.867
780,-0.098,-0.090,-0.898
781,0.168,-0.055,-1.125
782,0.109,0.230,-1.023
783,-0.070,0.227,-1.023
784,-0.188,-0.141,-0.859
785,-0.016,0.016,-1.094
786,0.145,-0.176,-1.227
787,-0.082,-0.141,-1.109
788,-0.148,0.078,-0.961
789,0.020,0.168,-0.816
790,-0.320,-0.020,-0.922
791,-0.043,-0.160,-1.086
792,0.238,0.227,-1.211
793,-0.086,0.055,-1.023
794,-0.168,-0.023,-0.852
795,0.121,0.152,-0.859
796,-0.059,-0.129,-1.047
797,-0.090,-0.246,-1.137
798,0.215,0.148,-1.113
799,-0.203,0.102,-0.910
800,-0.270,-0.219,-0.898
801,0.074,0.023,-0.957
802,0.066,0.043,-1.113
803,-0.266,-0.184,-1.168
804,0.020,0.195,-1.023
805,0.086,0.219,-0.863
806,-0.121,-0.020,-0.922
807,0.008,-0.066,-1.078
808,0.160,0.098,-1.156
809,-0.141,-0.066,-1.027
810,0.094,0.152,-0.836
811,0.191,0.148,-0.809
812,-0.293,-0.188,-1.012
813,-0.227,-0.031,-1.223
814,0.168,0.055,-1.113
815,-0.043,0.086,-0.922
816,-0.094,-0.055,-0.887
817,0.203,0.141,-0.996
818,-0.047,-0.020,-1.094
819,-0.121,-0.176,-1.133
820,0.012,0.098,-0.984
821,-0.043,-0.125,-0.934
822,-0.141,0.047,-1.094
823,-0.117,-0.047,-1.078
824,-0.281,0.117,-1.070
825,-0.160,-0.035,-0.863
826,0.094,0.137,-0.863
827,0.176,-0.020,-0.910
828,-0.004,0.055,-1.051
829,-0.125,-0.031,-1.094
830,-0.043,0.055,-1.168
831,0.316,-0.039,-0.949
